time,volume,open,high,low,close
2023-01-16T12:45:00.000000000Z,1090,1.08226,1.08246,1.08145,1.08152
2023-01-16T13:00:00.000000000Z,1232,1.08152,1.08188,1.08124,1.08124
2023-01-16T13:15:00.000000000Z,1005,1.08124,1.08137,1.08061,1.08061
2023-01-16T13:30:00.000000000Z,1570,1.08059,1.08203,1.08059,1.08178
2023-01-16T13:45:00.000000000Z,1621,1.08179,1.08189,1.08130,1.08158
2023-01-16T14:00:00.000000000Z,1307,1.08158,1.08190,1.08140,1.08176
2023-01-16T14:15:00.000000000Z,1440,1.08175,1.08257,1.08155,1.08224
2023-01-16T14:30:00.000000000Z,1109,1.08224,1.08224,1.08154,1.08161
2023-01-16T14:45:00.000000000Z,1189,1.08160,1.08245,1.08155,1.08220
2023-01-16T15:00:00.000000000Z,1173,1.08222,1.08276,1.08203,1.08239
2023-01-16T15:15:00.000000000Z,861,1.08238,1.08242,1.08164,1.08172
2023-01-16T15:30:00.000000000Z,895,1.08172,1.08227,1.08163,1.08197
2023-01-16T15:45:00.000000000Z,1252,1.08197,1.08292,1.08186,1.08254
2023-01-16T16:00:00.000000000Z,1094,1.08256,1.08264,1.08204,1.08238
2023-01-16T16:15:00.000000000Z,777,1.08240,1.08258,1.08213,1.08218
2023-01-16T16:30:00.000000000Z,856,1.08218,1.08236,1.08174,1.08220
2023-01-16T16:45:00.000000000Z,640,1.08218,1.08258,1.08214,1.08246
2023-01-16T17:00:00.000000000Z,534,1.08246,1.08268,1.08230,1.08244
2023-01-16T17:15:00.000000000Z,389,1.08244,1.08245,1.08179,1.08184
2023-01-16T17:30:00.000000000Z,480,1.08184,1.08186,1.08123,1.08127
2023-01-16T17:45:00.000000000Z,378,1.08128,1.08164,1.08118,1.08138
2023-01-16T18:00:00.000000000Z,189,1.08136,1.08145,1.08114,1.08114
2023-01-16T18:15:00.000000000Z,227,1.08114,1.08150,1.08109,1.08128
2023-01-16T18:30:00.000000000Z,91,1.08128,1.08140,1.08126,1.08138
2023-01-16T18:45:00.000000000Z,150,1.08136,1.08138,1.08116,1.08130
2023-01-16T19:00:00.000000000Z,154,1.08132,1.08152,1.08126,1.08148
2023-01-16T19:15:00.000000000Z,130,1.08148,1.08175,1.08145,1.08170
2023-01-16T19:30:00.000000000Z,279,1.08168,1.08178,1.08162,1.08176
2023-01-16T19:45:00.000000000Z,130,1.08177,1.08195,1.08177,1.08194
2023-01-16T20:00:00.000000000Z,143,1.08194,1.08204,1.08180,1.08180
2023-01-16T20:15:00.000000000Z,132,1.08178,1.08190,1.08176,1.08186
2023-01-16T20:30:00.000000000Z,62,1.08188,1.08190,1.08184,1.08186
2023-01-16T20:45:00.000000000Z,183,1.08188,1.08208,1.08184,1.08206
2023-01-16T21:00:00.000000000Z,194,1.08206,1.08206,1.08190,1.08196
2023-01-16T21:15:00.000000000Z,221,1.08195,1.08245,1.08195,1.08234
2023-01-16T21:30:00.000000000Z,158,1.08234,1.08248,1.08223,1.08226
2023-01-16T21:45:00.000000000Z,398,1.08226,1.08242,1.08202,1.08237
2023-01-16T22:00:00.000000000Z,32,1.08220,1.08220,1.08196,1.08196
2023-01-16T22:15:00.000000000Z,887,1.08194,1.08216,1.08170,1.08212
2023-01-16T22:30:00.000000000Z,2241,1.08214,1.08242,1.08203,1.08230
2023-01-16T22:45:00.000000000Z,332,1.08226,1.08233,1.08224,1.08230
2023-01-16T23:00:00.000000000Z,679,1.08236,1.08314,1.08226,1.08262
2023-01-16T23:15:00.000000000Z,589,1.08262,1.08304,1.08250,1.08293
2023-01-16T23:30:00.000000000Z,609,1.08293,1.08326,1.08276,1.08283
2023-01-16T23:45:00.000000000Z,460,1.08283,1.08310,1.08277,1.08298
2023-01-17T00:00:00.000000000Z,637,1.08297,1.08338,1.08262,1.08332
2023-01-17T00:15:00.000000000Z,606,1.08332,1.08332,1.08288,1.08301
2023-01-17T00:30:00.000000000Z,514,1.08302,1.08304,1.08266,1.08272
2023-01-17T00:45:00.000000000Z,823,1.08271,1.08325,1.08257,1.08288
2023-01-17T01:00:00.000000000Z,1209,1.08290,1.08317,1.08178,1.08185
2023-01-17T01:15:00.000000000Z,1014,1.08183,1.08252,1.08181,1.08240
2023-01-17T01:30:00.000000000Z,1243,1.08238,1.08248,1.08140,1.08198
2023-01-17T01:45:00.000000000Z,949,1.08198,1.08202,1.08148,1.08174
2023-01-17T02:00:00.000000000Z,1479,1.08172,1.08330,1.08170,1.08282
2023-01-17T02:15:00.000000000Z,882,1.08284,1.08284,1.08122,1.08124
2023-01-17T02:30:00.000000000Z,1021,1.08124,1.08138,1.08062,1.08108
2023-01-17T02:45:00.000000000Z,987,1.08108,1.08150,1.08102,1.08145
2023-01-17T03:00:00.000000000Z,857,1.08143,1.08182,1.08138,1.08158
2023-01-17T03:15:00.000000000Z,590,1.08159,1.08230,1.08136,1.08228
2023-01-17T03:30:00.000000000Z,660,1.08226,1.08276,1.08222,1.08252
2023-01-17T03:45:00.000000000Z,612,1.08250,1.08287,1.08238,1.08252
2023-01-17T04:00:00.000000000Z,468,1.08251,1.08268,1.08222,1.08228
2023-01-17T04:15:00.000000000Z,714,1.08230,1.08288,1.08224,1.08274
2023-01-17T04:30:00.000000000Z,444,1.08274,1.08281,1.08246,1.08266
2023-01-17T04:45:00.000000000Z,482,1.08267,1.08272,1.08243,1.08262
2023-01-17T05:00:00.000000000Z,407,1.08262,1.08321,1.08242,1.08319
2023-01-17T05:15:00.000000000Z,478,1.08318,1.08324,1.08276,1.08281
2023-01-17T05:30:00.000000000Z,641,1.08280,1.08289,1.08219,1.08236
2023-01-17T05:45:00.000000000Z,810,1.08236,1.08318,1.08221,1.08310
2023-01-17T06:00:00.000000000Z,877,1.08310,1.08318,1.08278,1.08312
2023-01-17T06:15:00.000000000Z,814,1.08316,1.08358,1.08278,1.08296
2023-01-17T06:30:00.000000000Z,709,1.08295,1.08335,1.08287,1.08314
2023-01-17T06:45:00.000000000Z,1152,1.08314,1.08314,1.08136,1.08151
2023-01-17T07:00:00.000000000Z,2125,1.08151,1.08208,1.08124,1.08189
2023-01-17T07:15:00.000000000Z,1691,1.08189,1.08207,1.08120,1.08172
2023-01-17T07:30:00.000000000Z,1579,1.08176,1.08262,1.08154,1.08258
2023-01-17T07:45:00.000000000Z,1515,1.08258,1.08298,1.08222,1.08281
2023-01-17T08:00:00.000000000Z,1996,1.08282,1.08364,1.08282,1.08348
2023-01-17T08:15:00.000000000Z,1780,1.08351,1.08388,1.08300,1.08306
2023-01-17T08:30:00.000000000Z,1745,1.08306,1.08362,1.08254,1.08338
2023-01-17T08:45:00.000000000Z,1915,1.08338,1.08374,1.08231,1.08275
2023-01-17T09:00:00.000000000Z,1771,1.08274,1.08310,1.08159,1.08163
2023-01-17T09:15:00.000000000Z,1656,1.08165,1.08252,1.08158,1.08181
2023-01-17T09:30:00.000000000Z,1637,1.08182,1.08220,1.08146,1.08180
2023-01-17T09:45:00.000000000Z,1500,1.08178,1.08192,1.08110,1.08175
2023-01-17T10:00:00.000000000Z,2172,1.08178,1.08276,1.08108,1.08152
2023-01-17T10:15:00.000000000Z,1688,1.08152,1.08166,1.08093,1.08105
2023-01-17T10:30:00.000000000Z,1681,1.08104,1.08154,1.08092,1.08138
2023-01-17T10:45:00.000000000Z,1398,1.08140,1.08276,1.08136,1.08216
2023-01-17T11:00:00.000000000Z,1348,1.08217,1.08264,1.08176,1.08191
2023-01-17T11:15:00.000000000Z,1290,1.08192,1.08214,1.08148,1.08178
2023-01-17T11:30:00.000000000Z,1481,1.08175,1.08237,1.08135,1.08208
2023-01-17T11:45:00.000000000Z,1908,1.08210,1.08338,1.08176,1.08323
2023-01-17T12:00:00.000000000Z,1574,1.08322,1.08338,1.08223,1.08301
2023-01-17T12:15:00.000000000Z,1887,1.08300,1.08442,1.08296,1.08442
2023-01-17T12:30:00.000000000Z,2117,1.08442,1.08464,1.08366,1.08382
2023-01-17T12:45:00.000000000Z,2217,1.08382,1.08576,1.08346,1.08528
2023-01-17T13:00:00.000000000Z,2506,1.08526,1.08548,1.08424,1.08430
2023-01-17T13:15:00.000000000Z,2097,1.08430,1.08470,1.08364,1.08416
2023-01-17T13:30:00.000000000Z,3331,1.08421,1.08580,1.08408,1.08506
2023-01-17T13:45:00.000000000Z,2576,1.08502,1.08573,1.08394,1.08426
2023-01-17T14:00:00.000000000Z,2760,1.08427,1.08610,1.08422,1.08600
2023-01-17T14:15:00.000000000Z,3172,1.08603,1.08695,1.08568,1.08626
2023-01-17T14:30:00.000000000Z,3055,1.08624,1.08694,1.08611,1.08628
2023-01-17T14:45:00.000000000Z,2624,1.08630,1.08675,1.08608,1.08632
2023-01-17T15:00:00.000000000Z,5999,1.08636,1.08639,1.08234,1.08362
2023-01-17T15:15:00.000000000Z,3683,1.08362,1.08373,1.08112,1.08267
2023-01-17T15:30:00.000000000Z,3896,1.08265,1.08274,1.07960,1.07978
2023-01-17T15:45:00.000000000Z,3826,1.07980,1.08115,1.07950,1.08019
2023-01-17T16:00:00.000000000Z,3156,1.08018,1.08092,1.07927,1.07944
2023-01-17T16:15:00.000000000Z,2245,1.07944,1.08076,1.07928,1.08052
2023-01-17T16:30:00.000000000Z,2564,1.08052,1.08061,1.07862,1.07872
2023-01-17T16:45:00.000000000Z,1863,1.07870,1.07996,1.07867,1.07928
2023-01-17T17:00:00.000000000Z,1705,1.07928,1.07988,1.07874,1.07895
2023-01-17T17:15:00.000000000Z,1499,1.07894,1.07915,1.07816,1.07824
2023-01-17T17:30:00.000000000Z,962,1.07824,1.07868,1.07794,1.07806
2023-01-17T17:45:00.000000000Z,1141,1.07806,1.07823,1.07744,1.07822
2023-01-17T18:00:00.000000000Z,1080,1.07818,1.07868,1.07798,1.07850
2023-01-17T18:15:00.000000000Z,786,1.07848,1.07888,1.07822,1.07881
2023-01-17T18:30:00.000000000Z,889,1.07880,1.07926,1.07858,1.07916
2023-01-17T18:45:00.000000000Z,802,1.07914,1.07966,1.07896,1.07952
2023-01-17T19:00:00.000000000Z,1028,1.07953,1.07975,1.07929,1.07952
2023-01-17T19:15:00.000000000Z,1271,1.07952,1.08026,1.07914,1.07999
2023-01-17T19:30:00.000000000Z,1287,1.08002,1.08039,1.07972,1.08030
2023-01-17T19:45:00.000000000Z,1295,1.08030,1.08030,1.07918,1.07935
2023-01-17T20:00:00.000000000Z,1284,1.07935,1.07972,1.07910,1.07925
2023-01-17T20:15:00.000000000Z,922,1.07924,1.07928,1.07880,1.07902
2023-01-17T20:30:00.000000000Z,816,1.07904,1.07908,1.07872,1.07879
2023-01-17T20:45:00.000000000Z,999,1.07878,1.07938,1.07867,1.07938
2023-01-17T21:00:00.000000000Z,420,1.07934,1.07939,1.07894,1.07906
2023-01-17T21:15:00.000000000Z,317,1.07908,1.07910,1.07888,1.07910
2023-01-17T21:30:00.000000000Z,307,1.07909,1.07924,1.07882,1.07910
2023-01-17T21:45:00.000000000Z,379,1.07908,1.07910,1.07880,1.07880
2023-01-17T22:00:00.000000000Z,51,1.07904,1.07908,1.07900,1.07904
2023-01-17T22:15:00.000000000Z,720,1.07903,1.07946,1.07897,1.07926
2023-01-17T22:30:00.000000000Z,669,1.07926,1.07943,1.07906,1.07920
2023-01-17T22:45:00.000000000Z,169,1.07920,1.07935,1.07905,1.07918
2023-01-17T23:00:00.000000000Z,484,1.07922,1.07926,1.07900,1.07912
2023-01-17T23:15:00.000000000Z,423,1.07912,1.07934,1.07898,1.07921
2023-01-17T23:30:00.000000000Z,438,1.07920,1.07920,1.07874,1.07905
2023-01-17T23:45:00.000000000Z,450,1.07904,1.07934,1.07855,1.07894
2023-01-18T00:00:00.000000000Z,886,1.07894,1.07902,1.07824,1.07852
2023-01-18T00:15:00.000000000Z,524,1.07850,1.07889,1.07846,1.07882
2023-01-18T00:30:00.000000000Z,579,1.07884,1.07916,1.07872,1.07878
2023-01-18T00:45:00.000000000Z,879,1.07879,1.07888,1.07832,1.07844
2023-01-18T01:00:00.000000000Z,965,1.07844,1.07900,1.07834,1.07868
2023-01-18T01:15:00.000000000Z,877,1.07868,1.07902,1.07856,1.07872
2023-01-18T01:30:00.000000000Z,1016,1.07871,1.07894,1.07864,1.07888
2023-01-18T01:45:00.000000000Z,865,1.07887,1.07964,1.07863,1.07964
2023-01-18T02:00:00.000000000Z,904,1.07962,1.07990,1.07954,1.07982
2023-01-18T02:15:00.000000000Z,676,1.07986,1.07994,1.07930,1.07931
2023-01-18T02:30:00.000000000Z,3304,1.07926,1.07934,1.07734,1.07900
2023-01-18T02:45:00.000000000Z,4655,1.07904,1.07904,1.07662,1.07874
2023-01-18T03:00:00.000000000Z,2808,1.07875,1.07888,1.07786,1.07886
2023-01-18T03:15:00.000000000Z,2038,1.07884,1.07893,1.07740,1.07764
2023-01-18T03:30:00.000000000Z,1985,1.07763,1.07764,1.07683,1.07722
2023-01-18T03:45:00.000000000Z,1572,1.07720,1.07767,1.07710,1.07732
2023-01-18T04:00:00.000000000Z,1395,1.07732,1.07748,1.07674,1.07695
2023-01-18T04:15:00.000000000Z,1100,1.07695,1.07732,1.07678,1.07722
2023-01-18T04:30:00.000000000Z,932,1.07721,1.07777,1.07709,1.07775
2023-01-18T04:45:00.000000000Z,795,1.07777,1.07778,1.07728,1.07748
2023-01-18T05:00:00.000000000Z,1102,1.07747,1.07764,1.07703,1.07707
2023-01-18T05:15:00.000000000Z,821,1.07708,1.07732,1.07680,1.07706
2023-01-18T05:30:00.000000000Z,1401,1.07708,1.07782,1.07696,1.07767
2023-01-18T05:45:00.000000000Z,1281,1.07765,1.07802,1.07750,1.07798
2023-01-18T06:00:00.000000000Z,1339,1.07797,1.07880,1.07796,1.07856
2023-01-18T06:15:00.000000000Z,1197,1.07858,1.07890,1.07836,1.07852
2023-01-18T06:30:00.000000000Z,1695,1.07852,1.07874,1.07817,1.07865
2023-01-18T06:45:00.000000000Z,1624,1.07866,1.07909,1.07820,1.07898
2023-01-18T07:00:00.000000000Z,2606,1.07900,1.08095,1.07899,1.08071
2023-01-18T07:15:00.000000000Z,2329,1.08075,1.08206,1.08070,1.08114
2023-01-18T07:30:00.000000000Z,3060,1.08116,1.08266,1.08080,1.08254
2023-01-18T07:45:00.000000000Z,3146,1.08258,1.08366,1.08180,1.08255
2023-01-18T08:00:00.000000000Z,2457,1.08257,1.08391,1.08253,1.08362
2023-01-18T08:15:00.000000000Z,3078,1.08361,1.08515,1.08359,1.08431
2023-01-18T08:30:00.000000000Z,2222,1.08431,1.08463,1.08378,1.08418
2023-01-18T08:45:00.000000000Z,2236,1.08418,1.08439,1.08352,1.08432
2023-01-18T09:00:00.000000000Z,1862,1.08431,1.08494,1.08370,1.08458
2023-01-18T09:15:00.000000000Z,1787,1.08457,1.08566,1.08454,1.08529
2023-01-18T09:30:00.000000000Z,2415,1.08528,1.08605,1.08508,1.08588
2023-01-18T09:45:00.000000000Z,2222,1.08586,1.08718,1.08570,1.08700
2023-01-18T10:00:00.000000000Z,1999,1.08702,1.08702,1.08556,1.08562
2023-01-18T10:15:00.000000000Z,1780,1.08562,1.08616,1.08552,1.08557
2023-01-18T10:30:00.000000000Z,1641,1.08558,1.08619,1.08532,1.08575
2023-01-18T10:45:00.000000000Z,1496,1.08574,1.08587,1.08498,1.08526
2023-01-18T11:00:00.000000000Z,1366,1.08526,1.08542,1.08451,1.08451
2023-01-18T11:15:00.000000000Z,1606,1.08455,1.08456,1.08298,1.08304
2023-01-18T11:30:00.000000000Z,1450,1.08306,1.08365,1.08253,1.08339
2023-01-18T11:45:00.000000000Z,2203,1.08338,1.08342,1.08116,1.08152
2023-01-18T12:00:00.000000000Z,2067,1.08152,1.08293,1.08144,1.08262
2023-01-18T12:15:00.000000000Z,1666,1.08260,1.08339,1.08232,1.08328
2023-01-18T12:30:00.000000000Z,1559,1.08330,1.08336,1.08208,1.08248
2023-01-18T12:45:00.000000000Z,1932,1.08248,1.08336,1.08226,1.08240
2023-01-18T13:00:00.000000000Z,2299,1.08241,1.08386,1.08224,1.08385
2023-01-18T13:15:00.000000000Z,1790,1.08390,1.08444,1.08348,1.08411
2023-01-18T13:30:00.000000000Z,5423,1.08409,1.08650,1.08392,1.08560
2023-01-18T13:45:00.000000000Z,3936,1.08560,1.08680,1.08539,1.08584
2023-01-18T14:00:00.000000000Z,2746,1.08581,1.08682,1.08524,1.08660
2023-01-18T14:15:00.000000000Z,4293,1.08660,1.08876,1.08660,1.08788
2023-01-18T14:30:00.000000000Z,4976,1.08790,1.08852,1.08479,1.08620
2023-01-18T14:45:00.000000000Z,4173,1.08620,1.08680,1.08494,1.08640
2023-01-18T15:00:00.000000000Z,3770,1.08644,1.08688,1.08454,1.08484
2023-01-18T15:15:00.000000000Z,3308,1.08485,1.08574,1.08428,1.08504
2023-01-18T15:30:00.000000000Z,3094,1.08505,1.08539,1.08364,1.08428
2023-01-18T15:45:00.000000000Z,3538,1.08426,1.08496,1.08268,1.08334
2023-01-18T16:00:00.000000000Z,2812,1.08334,1.08360,1.08282,1.08348
2023-01-18T16:15:00.000000000Z,2754,1.08346,1.08348,1.08154,1.08236
2023-01-18T16:30:00.000000000Z,2542,1.08237,1.08238,1.08136,1.08172
2023-01-18T16:45:00.000000000Z,2371,1.08172,1.08292,1.08140,1.08268
2023-01-18T17:00:00.000000000Z,2299,1.08270,1.08280,1.07962,1.07982
2023-01-18T17:15:00.000000000Z,2422,1.07981,1.08024,1.07873,1.07922
2023-01-18T17:30:00.000000000Z,1974,1.07924,1.07966,1.07882,1.07944
2023-01-18T17:45:00.000000000Z,1780,1.07942,1.07967,1.07883,1.07960
2023-01-18T18:00:00.000000000Z,1690,1.07962,1.07994,1.07894,1.07937
2023-01-18T18:15:00.000000000Z,1524,1.07937,1.07957,1.07906,1.07926
2023-01-18T18:30:00.000000000Z,1545,1.07924,1.07941,1.07870,1.07908
2023-01-18T18:45:00.000000000Z,1631,1.07909,1.07968,1.07890,1.07967
2023-01-18T19:00:00.000000000Z,1672,1.07966,1.07967,1.07888,1.07919
2023-01-18T19:15:00.000000000Z,1192,1.07917,1.07948,1.07894,1.07932
2023-01-18T19:30:00.000000000Z,947,1.07931,1.07941,1.07888,1.07911
2023-01-18T19:45:00.000000000Z,939,1.07911,1.07968,1.07872,1.07952
2023-01-18T20:00:00.000000000Z,1372,1.07951,1.07952,1.07882,1.07910
2023-01-18T20:15:00.000000000Z,1109,1.07912,1.07947,1.07900,1.07938
2023-01-18T20:30:00.000000000Z,1061,1.07938,1.07942,1.07876,1.07902
2023-01-18T20:45:00.000000000Z,1103,1.07904,1.07922,1.07894,1.07894
2023-01-18T21:00:00.000000000Z,581,1.07894,1.07934,1.07894,1.07897
2023-01-18T21:15:00.000000000Z,288,1.07898,1.07942,1.07898,1.07918
2023-01-18T21:30:00.000000000Z,359,1.07920,1.07964,1.07918,1.07946
2023-01-18T21:45:00.000000000Z,459,1.07948,1.07972,1.07941,1.07946
2023-01-18T22:00:00.000000000Z,388,1.07904,1.07937,1.07890,1.07904
2023-01-18T22:15:00.000000000Z,307,1.07904,1.07928,1.07892,1.07926
2023-01-18T22:30:00.000000000Z,322,1.07907,1.07944,1.07905,1.07918
2023-01-18T22:45:00.000000000Z,617,1.07918,1.07944,1.07918,1.07926
2023-01-18T23:00:00.000000000Z,650,1.07927,1.07951,1.07907,1.07932
2023-01-18T23:15:00.000000000Z,776,1.07932,1.07952,1.07920,1.07942
2023-01-18T23:30:00.000000000Z,512,1.07942,1.07972,1.07936,1.07972
2023-01-18T23:45:00.000000000Z,454,1.07970,1.07982,1.07959,1.07977
2023-01-19T00:00:00.000000000Z,1055,1.07980,1.07984,1.07936,1.07970
2023-01-19T00:15:00.000000000Z,802,1.07968,1.07974,1.07900,1.07942
2023-01-19T00:30:00.000000000Z,1379,1.07940,1.07972,1.07892,1.07918
2023-01-19T00:45:00.000000000Z,1395,1.07920,1.07943,1.07864,1.07873
2023-01-19T01:00:00.000000000Z,1387,1.07876,1.07958,1.07864,1.07916
2023-01-19T01:15:00.000000000Z,954,1.07916,1.07932,1.07878,1.07910
2023-01-19T01:30:00.000000000Z,835,1.07908,1.07934,1.07900,1.07908
2023-01-19T01:45:00.000000000Z,1241,1.07908,1.07911,1.07826,1.07878
2023-01-19T02:00:00.000000000Z,974,1.07880,1.07888,1.07825,1.07836
2023-01-19T02:15:00.000000000Z,697,1.07836,1.07888,1.07824,1.07886
2023-01-19T02:30:00.000000000Z,727,1.07884,1.07932,1.07881,1.07912
2023-01-19T02:45:00.000000000Z,579,1.07912,1.07948,1.07900,1.07937
2023-01-19T03:00:00.000000000Z,774,1.07936,1.07972,1.07928,1.07964
2023-01-19T03:15:00.000000000Z,583,1.07964,1.07968,1.07942,1.07948
2023-01-19T03:30:00.000000000Z,624,1.07948,1.08050,1.07943,1.08044
2023-01-19T03:45:00.000000000Z,925,1.08043,1.08056,1.07998,1.08007
2023-01-19T04:00:00.000000000Z,792,1.08006,1.08023,1.07968,1.07984
2023-01-19T04:15:00.000000000Z,883,1.07982,1.07988,1.07936,1.07962
2023-01-19T04:30:00.000000000Z,667,1.07962,1.07968,1.07931,1.07939
2023-01-19T04:45:00.000000000Z,596,1.07938,1.07970,1.07934,1.07960
2023-01-19T05:00:00.000000000Z,850,1.07960,1.07970,1.07912,1.07936
2023-01-19T05:15:00.000000000Z,733,1.07937,1.07980,1.07920,1.07964
2023-01-19T05:30:00.000000000Z,888,1.07964,1.07968,1.07926,1.07930
2023-01-19T05:45:00.000000000Z,735,1.07934,1.07954,1.07914,1.07917
2023-01-19T06:00:00.000000000Z,669,1.07916,1.07998,1.07914,1.07974
2023-01-19T06:15:00.000000000Z,843,1.07974,1.08000,1.07950,1.07982
2023-01-19T06:30:00.000000000Z,793,1.07982,1.08034,1.07978,1.08024
2023-01-19T06:45:00.000000000Z,956,1.08028,1.08034,1.07908,1.07911
2023-01-19T07:00:00.000000000Z,1457,1.07913,1.07990,1.07894,1.07927
2023-01-19T07:15:00.000000000Z,2156,1.07927,1.08016,1.07822,1.07934
2023-01-19T07:30:00.000000000Z,1654,1.07934,1.08079,1.07922,1.08037
2023-01-19T07:45:00.000000000Z,1635,1.08036,1.08142,1.08016,1.08080
2023-01-19T08:00:00.000000000Z,1985,1.08080,1.08243,1.08036,1.08226
2023-01-19T08:15:00.000000000Z,1873,1.08226,1.08240,1.08136,1.08202
2023-01-19T08:30:00.000000000Z,1575,1.08206,1.08238,1.08153,1.08220
2023-01-19T08:45:00.000000000Z,1929,1.08220,1.08249,1.08140,1.08168
2023-01-19T09:00:00.000000000Z,1794,1.08169,1.08225,1.08160,1.08214
2023-01-19T09:15:00.000000000Z,1349,1.08214,1.08247,1.08170,1.08186
2023-01-19T09:30:00.000000000Z,1625,1.08186,1.08295,1.08176,1.08226
2023-01-19T09:45:00.000000000Z,1340,1.08224,1.08266,1.08217,1.08248
2023-01-19T10:00:00.000000000Z,1512,1.08250,1.08282,1.08197,1.08224
2023-01-19T10:15:00.000000000Z,1340,1.08226,1.08255,1.08159,1.08252
2023-01-19T10:30:00.000000000Z,2362,1.08258,1.08385,1.08159,1.08238
2023-01-19T10:45:00.000000000Z,1464,1.08238,1.08298,1.08206,1.08292
2023-01-19T11:00:00.000000000Z,1514,1.08294,1.08348,1.08244,1.08280
2023-01-19T11:15:00.000000000Z,1334,1.08280,1.08293,1.08232,1.08248
2023-01-19T11:30:00.000000000Z,1545,1.08247,1.08249,1.08160,1.08181
2023-01-19T11:45:00.000000000Z,1493,1.08180,1.08246,1.08164,1.08219
2023-01-19T12:00:00.000000000Z,1533,1.08216,1.08258,1.08205,1.08231
2023-01-19T12:15:00.000000000Z,1335,1.08232,1.08232,1.08140,1.08186
2023-01-19T12:30:00.000000000Z,1919,1.08185,1.08272,1.08150,1.08186
2023-01-19T12:45:00.000000000Z,1918,1.08186,1.08220,1.08052,1.08092
2023-01-19T13:00:00.000000000Z,2225,1.08093,1.08164,1.08088,1.08145
2023-01-19T13:15:00.000000000Z,2455,1.08148,1.08228,1.08108,1.08192
2023-01-19T13:30:00.000000000Z,4852,1.08191,1.08201,1.07986,1.08102
2023-01-19T13:45:00.000000000Z,3365,1.08102,1.08104,1.07956,1.08098
2023-01-19T14:00:00.000000000Z,3029,1.08097,1.08158,1.08020,1.08060
2023-01-19T14:15:00.000000000Z,2628,1.08059,1.08218,1.08058,1.08212
2023-01-19T14:30:00.000000000Z,3226,1.08214,1.08251,1.08144,1.08172
2023-01-19T14:45:00.000000000Z,3066,1.08174,1.08182,1.07954,1.08104
2023-01-19T15:00:00.000000000Z,2536,1.08105,1.08192,1.08072,1.08090
2023-01-19T15:15:00.000000000Z,2422,1.08089,1.08156,1.08036,1.08036
2023-01-19T15:30:00.000000000Z,2673,1.08036,1.08038,1.07876,1.07896
2023-01-19T15:45:00.000000000Z,3228,1.07896,1.07972,1.07835,1.07892
2023-01-19T16:00:00.000000000Z,2411,1.07896,1.07989,1.07876,1.07956
2023-01-19T16:15:00.000000000Z,1626,1.07956,1.07981,1.07914,1.07946
2023-01-19T16:30:00.000000000Z,1767,1.07948,1.08070,1.07924,1.07998
2023-01-19T16:45:00.000000000Z,1569,1.07998,1.08095,1.07997,1.08092
2023-01-19T17:00:00.000000000Z,1956,1.08090,1.08223,1.08088,1.08212
2023-01-19T17:15:00.000000000Z,1311,1.08212,1.08247,1.08143,1.08174
2023-01-19T17:30:00.000000000Z,1100,1.08170,1.08234,1.08147,1.08148
2023-01-19T17:45:00.000000000Z,1170,1.08144,1.08173,1.08098,1.08164
2023-01-19T18:00:00.000000000Z,1631,1.08165,1.08232,1.08140,1.08230
2023-01-19T18:15:00.000000000Z,2131,1.08228,1.08231,1.08130,1.08222
2023-01-19T18:30:00.000000000Z,1821,1.08224,1.08353,1.08223,1.08264
2023-01-19T18:45:00.000000000Z,1009,1.08266,1.08304,1.08253,1.08286
2023-01-19T19:00:00.000000000Z,1238,1.08286,1.08296,1.08211,1.08238
2023-01-19T19:15:00.000000000Z,1293,1.08238,1.08287,1.08234,1.08271
2023-01-19T19:30:00.000000000Z,1186,1.08274,1.08350,1.08274,1.08332
2023-01-19T19:45:00.000000000Z,1205,1.08331,1.08358,1.08302,1.08308
2023-01-19T20:00:00.000000000Z,965,1.08307,1.08363,1.08295,1.08362
2023-01-19T20:15:00.000000000Z,1121,1.08364,1.08400,1.08351,1.08355
2023-01-19T20:30:00.000000000Z,1124,1.08354,1.08358,1.08308,1.08312
2023-01-19T20:45:00.000000000Z,1369,1.08312,1.08352,1.08279,1.08292
2023-01-19T21:00:00.000000000Z,987,1.08294,1.08348,1.08286,1.08292
2023-01-19T21:15:00.000000000Z,389,1.08292,1.08326,1.08282,1.08316
2023-01-19T21:30:00.000000000Z,314,1.08316,1.08324,1.08298,1.08308
2023-01-19T21:45:00.000000000Z,340,1.08310,1.08318,1.08300,1.08312
2023-01-19T22:00:00.000000000Z,15,1.08320,1.08320,1.08310,1.08318
2023-01-19T22:15:00.000000000Z,93,1.08318,1.08354,1.08312,1.08319
2023-01-19T22:30:00.000000000Z,162,1.08320,1.08354,1.08296,1.08332
2023-01-19T22:45:00.000000000Z,241,1.08332,1.08336,1.08300,1.08313
2023-01-19T23:00:00.000000000Z,436,1.08313,1.08339,1.08304,1.08327
2023-01-19T23:15:00.000000000Z,347,1.08326,1.08373,1.08325,1.08361
2023-01-19T23:30:00.000000000Z,252,1.08361,1.08373,1.08353,1.08366
2023-01-19T23:45:00.000000000Z,239,1.08366,1.08368,1.08337,1.08337
2023-01-20T00:00:00.000000000Z,470,1.08338,1.08396,1.08322,1.08391
2023-01-20T00:15:00.000000000Z,576,1.08388,1.08405,1.08375,1.08382
2023-01-20T00:30:00.000000000Z,712,1.08384,1.08390,1.08329,1.08339
