time,OBV
2007-06-21 21:00:00+00:00,-68452
2007-06-23 21:00:00+00:00,-68527
2007-06-24 21:00:00+00:00,-82295
2007-06-25 21:00:00+00:00,-66227
2007-06-26 21:00:00+00:00,-44526
2007-06-27 21:00:00+00:00,-25872
2007-06-28 21:00:00+00:00,-2900
2007-06-29 21:00:00+00:00,-2899
2007-06-30 21:00:00+00:00,-2477
2007-07-01 21:00:00+00:00,18887
2007-07-02 21:00:00+00:00,686
2007-07-03 21:00:00+00:00,11274
2007-07-04 21:00:00+00:00,-10125
2007-07-05 21:00:00+00:00,-27685
2007-07-07 21:00:00+00:00,-27358
2007-07-08 21:00:00+00:00,-14370
2007-07-09 21:00:00+00:00,5667
2007-07-10 21:00:00+00:00,26204
2007-07-11 21:00:00+00:00,8379
2007-07-12 21:00:00+00:00,24351
2007-07-14 21:00:00+00:00,24153
2007-07-15 21:00:00+00:00,36935
2007-07-16 21:00:00+00:00,51595
2007-07-17 21:00:00+00:00,70372
2007-07-18 21:00:00+00:00,52117
2007-07-19 21:00:00+00:00,69965
2007-07-21 21:00:00+00:00,69626
2007-07-22 21:00:00+00:00,84061
2007-07-23 21:00:00+00:00,102389
2007-07-24 21:00:00+00:00,82512
2007-07-25 21:00:00+00:00,58102
2007-07-26 21:00:00+00:00,27332
2007-07-28 21:00:00+00:00,26938
2007-07-29 21:00:00+00:00,51271
2007-07-30 21:00:00+00:00,74940
2007-07-31 21:00:00+00:00,100688
2007-08-01 21:00:00+00:00,126101
2007-08-02 21:00:00+00:00,146654
2007-08-03 21:00:00+00:00,146652
2007-08-04 21:00:00+00:00,145823
2007-08-05 21:00:00+00:00,121920
2007-08-06 21:00:00+00:00,95118
2007-08-07 21:00:00+00:00,115547
2007-08-08 21:00:00+00:00,91500
2007-08-09 21:00:00+00:00,63039
2007-08-10 21:00:00+00:00,63037
2007-08-11 21:00:00+00:00,62820
2007-08-12 21:00:00+00:00,41987
2007-08-13 21:00:00+00:00,10335
2007-08-14 21:00:00+00:00,-23782
2007-08-15 21:00:00+00:00,-63526
2007-08-16 21:00:00+00:00,-95024
2007-08-17 21:00:00+00:00,-95025
2007-08-18 21:00:00+00:00,-94665
2007-08-19 21:00:00+00:00,-74232
2007-08-20 21:00:00+00:00,-94566
2007-08-21 21:00:00+00:00,-71203
2007-08-22 21:00:00+00:00,-43428
2007-08-23 21:00:00+00:00,-17828
2007-08-24 21:00:00+00:00,-17827
2007-08-25 21:00:00+00:00,-18075
2007-08-26 21:00:00+00:00,-32941
2007-08-27 21:00:00+00:00,-56075
2007-08-28 21:00:00+00:00,-36520
2007-08-29 21:00:00+00:00,-58492
2007-08-30 21:00:00+00:00,-35466
2007-09-01 21:00:00+00:00,-35274
2007-09-02 21:00:00+00:00,-23071
2007-09-03 21:00:00+00:00,-41604
2007-09-04 21:00:00+00:00,-21336
2007-09-05 21:00:00+00:00,737
2007-09-06 21:00:00+00:00,23481
2007-09-08 21:00:00+00:00,23260
2007-09-09 21:00:00+00:00,5540
2007-09-10 21:00:00+00:00,25490
2007-09-11 21:00:00+00:00,3515
2007-09-12 21:00:00+00:00,-22369
2007-09-13 21:00:00+00:00,-54927
2007-09-15 21:00:00+00:00,-55280
2007-09-16 21:00:00+00:00,-79959
2007-09-17 21:00:00+00:00,-51600
2007-09-18 21:00:00+00:00,-82636
2007-09-19 21:00:00+00:00,-58881
2007-09-20 21:00:00+00:00,-35466
2007-09-22 21:00:00+00:00,-35332
2007-09-23 21:00:00+00:00,-17586
2007-09-24 21:00:00+00:00,-42908
2007-09-25 21:00:00+00:00,-63976
2007-09-26 21:00:00+00:00,-40351
2007-09-27 21:00:00+00:00,-15040
2007-09-28 21:00:00+00:00,-15042
2007-09-29 21:00:00+00:00,-15290
2007-09-30 21:00:00+00:00,-34685
2007-10-01 21:00:00+00:00,-54328
2007-10-02 21:00:00+00:00,-75309
2007-10-03 21:00:00+00:00,-55132
2007-10-04 21:00:00+00:00,-35173
2007-10-06 21:00:00+00:00,-35469
2007-10-07 21:00:00+00:00,-51645
2007-10-08 21:00:00+00:00,-29102
2007-10-09 21:00:00+00:00,-8459
2007-10-10 21:00:00+00:00,-32658
2007-10-11 21:00:00+00:00,-9956
2007-10-12 21:00:00+00:00,-9958
2007-10-13 21:00:00+00:00,-10382
2007-10-14 21:00:00+00:00,8229
2007-10-15 21:00:00+00:00,-14590
2007-10-16 21:00:00+00:00,10927
2007-10-17 21:00:00+00:00,38481
2007-10-18 21:00:00+00:00,75880
2007-10-20 21:00:00+00:00,76520
2007-10-21 21:00:00+00:00,44236
2007-10-22 21:00:00+00:00,73444
2007-10-23 21:00:00+00:00,42056
2007-10-24 21:00:00+00:00,85013
2007-10-25 21:00:00+00:00,122358
2007-10-27 21:00:00+00:00,122784
2007-10-28 21:00:00+00:00,156272
2007-10-29 21:00:00+00:00,193311
2007-10-30 21:00:00+00:00,234512
2007-10-31 21:00:00+00:00,273627
2007-11-01 21:00:00+00:00,305325
2007-11-03 21:00:00+00:00,306029
2007-11-04 22:00:00+00:00,273721
2007-11-05 22:00:00+00:00,306629
2007-11-06 22:00:00+00:00,342875
2007-11-07 22:00:00+00:00,374929
2007-11-08 22:00:00+00:00,339853
2007-11-10 22:00:00+00:00,339005
2007-11-11 22:00:00+00:00,298108
2007-11-12 22:00:00+00:00,339387
2007-11-13 22:00:00+00:00,291706
2007-11-14 22:00:00+00:00,253802
2007-11-15 22:00:00+00:00,282581
2007-11-16 22:00:00+00:00,282576
2007-11-17 22:00:00+00:00,282020
2007-11-18 22:00:00+00:00,251325
2007-11-19 22:00:00+00:00,289259
2007-11-20 22:00:00+00:00,255078
2007-11-21 22:00:00+00:00,235309
2007-11-22 22:00:00+00:00,263347
2007-11-24 22:00:00+00:00,262686
2007-11-25 22:00:00+00:00,289431
2007-11-26 22:00:00+00:00,257809
2007-11-27 22:00:00+00:00,292673
2007-11-28 22:00:00+00:00,261061
2007-11-29 22:00:00+00:00,228097
2007-12-01 22:00:00+00:00,227740
2007-12-02 22:00:00+00:00,259602
2007-12-03 22:00:00+00:00,224543
2007-12-04 22:00:00+00:00,196390
2007-12-05 22:00:00+00:00,235321
2007-12-06 22:00:00+00:00,267410
2007-12-08 22:00:00+00:00,267333
2007-12-09 22:00:00+00:00,292499
2007-12-10 22:00:00+00:00,258467
2007-12-11 22:00:00+00:00,290628
2007-12-12 22:00:00+00:00,258291
2007-12-13 22:00:00+00:00,224761
2007-12-15 22:00:00+00:00,224019
2007-12-16 22:00:00+00:00,251935
2007-12-17 22:00:00+00:00,224928
2007-12-18 22:00:00+00:00,193395
2007-12-19 22:00:00+00:00,166284
2007-12-20 22:00:00+00:00,141771
2007-12-22 22:00:00+00:00,141820
2007-12-23 22:00:00+00:00,130875
2007-12-24 22:00:00+00:00,130461
2007-12-25 22:00:00+00:00,140205
2007-12-26 22:00:00+00:00,167030
2007-12-27 22:00:00+00:00,197923
2007-12-29 22:00:00+00:00,197374
2007-12-30 22:00:00+00:00,178987
2007-12-31 22:00:00+00:00,179011
2008-01-01 22:00:00+00:00,150365
2008-01-02 22:00:00+00:00,116808
2008-01-03 22:00:00+00:00,151461
2008-01-05 22:00:00+00:00,151203
2008-01-06 22:00:00+00:00,120340
