time,MACD
2006-09-06 21:00:00+00:00,0.002196756022267987
2006-09-07 21:00:00+00:00,-0.00023896731059114273
2006-09-09 21:00:00+00:00,-0.002119844938208937
2006-09-10 21:00:00+00:00,-0.003563725188471256
2006-09-11 21:00:00+00:00,-0.003937207148779542
2006-09-12 21:00:00+00:00,-0.004074867292624962
2006-09-13 21:00:00+00:00,-0.0032779358692258675
2006-09-14 21:00:00+00:00,-0.0030597367669138453
2006-09-15 21:00:00+00:00,-0.0028618914671887374
2006-09-16 21:00:00+00:00,-0.002863330147265142
2006-09-17 21:00:00+00:00,-0.002707382330831898
2006-09-18 21:00:00+00:00,-0.0023956011945287514
2006-09-19 21:00:00+00:00,-0.0016406091225584785
2006-09-20 21:00:00+00:00,7.604402924199505e-05
2006-09-21 21:00:00+00:00,0.0012605894441373167
2006-09-23 21:00:00+00:00,0.002122434547612073
2006-09-24 21:00:00+00:00,0.002791031884549655
2006-09-25 21:00:00+00:00,0.002849094961813625
2006-09-26 21:00:00+00:00,0.00245687549286866
2006-09-27 21:00:00+00:00,0.0011451721996169617
2006-09-28 21:00:00+00:00,-0.0002696970153195366
2006-09-29 21:00:00+00:00,-0.001369555266163669
2006-09-30 21:00:00+00:00,-0.0019037512716262306
2006-10-01 21:00:00+00:00,-0.0014661697799329687
2006-10-02 21:00:00+00:00,-0.0010260569898039584
2006-10-03 21:00:00+00:00,-0.0007987770888218115
2006-10-04 21:00:00+00:00,-0.001158044663963409
2006-10-05 21:00:00+00:00,-0.0021179489503109217
2006-10-07 21:00:00+00:00,-0.0029001195569897664
2006-10-08 21:00:00+00:00,-0.003707231917698506
2006-10-09 21:00:00+00:00,-0.005322408474747409
2006-10-10 21:00:00+00:00,-0.006591023629417991
2006-10-11 21:00:00+00:00,-0.007060724692143916
2006-10-12 21:00:00+00:00,-0.007605923818870597
2006-10-13 21:00:00+00:00,-0.007930442521361769
2006-10-14 21:00:00+00:00,-0.008142182900562789
2006-10-15 21:00:00+00:00,-0.007720701056340484
2006-10-16 21:00:00+00:00,-0.0065805577190571896
2006-10-17 21:00:00+00:00,-0.005806137067692285
2006-10-18 21:00:00+00:00,-0.004371407075110856
2006-10-19 21:00:00+00:00,-0.002752386060123957
2006-10-20 21:00:00+00:00,-0.0014525560790359382
2006-10-21 21:00:00+00:00,-0.0004096402126105847
2006-10-22 21:00:00+00:00,-0.0003696390042986497
2006-10-23 21:00:00+00:00,-0.00041146553335003055
2006-10-24 21:00:00+00:00,-7.897673949175399e-05
2006-10-25 21:00:00+00:00,0.0012553546715308173
2006-10-26 21:00:00+00:00,0.002872789769380324
2006-10-27 21:00:00+00:00,0.004123227070893298
2006-10-28 21:00:00+00:00,0.004868461685230585
2006-10-29 22:00:00+00:00,0.005834004910877155
2006-10-30 22:00:00+00:00,0.007004228179849692
2006-10-31 22:00:00+00:00,0.007951334978277158
2006-11-01 22:00:00+00:00,0.008592386344813852
2006-11-02 22:00:00+00:00,0.008403211360250795
2006-11-04 22:00:00+00:00,0.008238208607555864
2006-11-05 22:00:00+00:00,0.007646503218891265
2006-11-06 22:00:00+00:00,0.007773041695363192
2006-11-07 22:00:00+00:00,0.007726163958178933
2006-11-08 22:00:00+00:00,0.007577457309864588
2006-11-09 22:00:00+00:00,0.00783727452489047
2006-11-10 22:00:00+00:00,0.007963487163159977
2006-11-11 22:00:00+00:00,0.007931733678463004
2006-11-12 22:00:00+00:00,0.007074585122891719
2006-11-13 22:00:00+00:00,0.005873291124961266
2006-11-14 22:00:00+00:00,0.004334689945671322
2006-11-15 22:00:00+00:00,0.0030487238941403483
2006-11-16 22:00:00+00:00,0.0024826966583919585
