time,volume,open,high,low,close,instrument,granularity,RSI,MACD,Signal_Line,Histogram,BollingerBands_middle,BollingerBands_std,ATR,ADX,OBV
2021-02-03 04:00:00+00:00,2115,1.36674,1.36694,1.36452,1.36534,GBP_USD,H3,,0.0,0.0,0.0,,,,,-2115
2021-02-03 07:00:00+00:00,6926,1.3653,1.3678,1.36374,1.36376,GBP_USD,H3,,-0.00012603988603987482,-2.5207977207974964e-05,-0.00010083190883189986,,,,,-9041
2021-02-03 10:00:00+00:00,5455,1.3638,1.36472,1.36193,1.3628,GBP_USD,H3,,-0.00029993392910765415,-8.01531675879108e-05,-0.00021978076151974335,,,,,-14496
2021-02-03 13:00:00+00:00,9232,1.36278,1.36689,1.36253,1.36444,GBP_USD,H3,,-0.00030193143944168277,-0.0001245088219586652,-0.00017742261748301757,,,,,-5264
2021-02-03 16:00:00+00:00,4360,1.36442,1.36624,1.36359,1.36406,GBP_USD,H3,,-0.00033036901660432605,-0.00016568086088779738,-0.00016468815571652867,,,,,-9624
2021-02-03 19:00:00+00:00,2685,1.36404,1.3649,1.36322,1.36461,GBP_USD,H3,,-0.0003050096366992161,-0.00019354661605008113,-0.00011146302064913498,,,,,-6939
2021-02-03 22:00:00+00:00,1437,1.36427,1.36529,1.36382,1.36386,GBP_USD,H3,,-0.00034149434319274974,-0.00022313616147861488,-0.00011835818171413486,,,,,-8376
2021-02-04 01:00:00+00:00,2788,1.36388,1.36475,1.36064,1.3612,GBP_USD,H3,,-0.0005783812859649906,-0.00029418518637589007,-0.00028419609958910054,,,,,-11164
2021-02-04 04:00:00+00:00,3375,1.36117,1.36168,1.35954,1.36013,GBP_USD,H3,,-0.0008427413546785445,-0.00040389642003642095,-0.00043884493464212354,,,,,-14539
2021-02-04 07:00:00+00:00,7878,1.3601,1.36016,1.35724,1.35845,GBP_USD,H3,,-0.0011742742705689313,-0.000557971990142923,-0.0006163022804260083,,,,,-22417
2021-02-04 10:00:00+00:00,11543,1.35847,1.36656,1.35662,1.36652,GBP_USD,H3,,-0.0007768795548639407,-0.0006017535030871265,-0.00017512605177681412,,,,,-10874
2021-02-04 13:00:00+00:00,10087,1.36654,1.3698,1.36531,1.36577,GBP_USD,H3,,-0.000516506150196383,-0.0005847040325089778,6.819788231259482e-05,,,,,-20961
2021-02-04 16:00:00+00:00,3512,1.36579,1.36664,1.36512,1.36624,GBP_USD,H3,,-0.0002691309055118385,-0.00052158940710955,0.0002524585015977115,,,,,-17449
2021-02-04 19:00:00+00:00,1799,1.36627,1.36775,1.36606,1.36724,GBP_USD,H3,54.40630797773649,7.5207067684601725e-06,-0.00041576738433394796,0.00042328809110240813,,,,,-15650
2021-02-04 22:00:00+00:00,1722,1.36679,1.36898,1.36617,1.36893,GBP_USD,H3,57.720430107526695,0.0003589996542041618,-0.000260813976626326,0.0006198136308304878,,,0.0033307142857142346,,-13928
2021-02-05 01:00:00+00:00,2514,1.3689,1.36893,1.3666,1.36713,GBP_USD,H3,57.17937792927097,0.00048669399018153037,-0.00011131238326475475,0.0005980063734462851,,,0.003207142857142805,,-16442
2021-02-05 04:00:00+00:00,1494,1.36715,1.36876,1.36713,1.36846,GBP_USD,H3,61.870805369127254,0.0006872899059453541,4.8408074577267025e-05,0.0006388818313680871,,,0.0031242857142856745,,-14948
2021-02-05 07:00:00+00:00,5554,1.36844,1.37124,1.36754,1.36905,GBP_USD,H3,60.11408512505462,0.0008836851116755806,0.00021546348199692975,0.0006682216296786509,,,0.003077142857142826,,-9394
2021-02-05 10:00:00+00:00,5185,1.36909,1.37026,1.36718,1.3698,GBP_USD,H3,62.39205526770247,0.001087314573581688,0.00038983370031388145,0.0006974808732678066,,,0.0031078571428571227,,-4209
2021-02-05 13:00:00+00:00,10566,1.36978,1.374,1.36869,1.37239,GBP_USD,H3,65.43650793650752,0.0014410719631252622,0.0006000813528761577,0.0008409906102491045,1.3655089999999999,0.003406544629942528,0.003367142857142854,,6357
2021-02-05 16:00:00+00:00,4643,1.37242,1.37338,1.37104,1.37224,GBP_USD,H3,67.03252032520263,0.0016898440265782355,0.0008180338876165733,0.0008718101389616623,1.3658540000000001,0.0037232108384255345,0.003429285714285722,,1714
2021-02-05 19:00:00+00:00,1689,1.37226,1.37394,1.37216,1.3738,GBP_USD,H3,76.80851063829742,0.0019899378765593223,0.001052414685405123,0.0009375231911541992,1.3663560000000001,0.004085260282888792,0.0032628571428571546,,3403
2021-02-07 22:00:00+00:00,3066,1.37175,1.37412,1.37126,1.3726,GBP_USD,H3,76.3859500634783,0.002106650290344403,0.0012632618063929792,0.0008433884839514237,1.366846,0.004221736235496827,0.00331428571428573,,337
2021-02-08 01:00:00+00:00,2040,1.37262,1.37338,1.37232,1.37334,GBP_USD,H3,82.81181137064787,0.0022331155684909287,0.0014572325588125693,0.0007758830096783595,1.367291,0.004419221055439992,0.003181428571428589,,2377
2021-02-08 04:00:00+00:00,1132,1.37336,1.37356,1.37255,1.37297,GBP_USD,H3,71.51434289526364,0.0022772337713867774,0.001621232801327411,0.0006560009700593665,1.3677365,0.0045242216835725225,0.002543571428571439,,1245
2021-02-08 07:00:00+00:00,4176,1.37299,1.37416,1.37028,1.37068,GBP_USD,H3,64.85178463399856,0.00210316987027781,0.0017176202151174909,0.00038554965516031923,1.36804,0.0045070120806072495,0.002500000000000026,,-2931
2021-02-08 10:00:00+00:00,5246,1.37066,1.37116,1.36804,1.36902,GBP_USD,H3,57.844243792324995,0.0018104056187506767,0.001736177295844128,7.422832290654869e-05,1.3682979999999998,0.004401594926244352,0.002614285714285728,,-8177
2021-02-08 13:00:00+00:00,7489,1.369,1.37494,1.36851,1.37396,GBP_USD,H3,65.51246537396119,0.0019544745884230164,0.0017798367543599058,0.00017463783406311052,1.368936,0.004240422521152666,0.00295285714285717,,-688
2021-02-08 16:00:00+00:00,3707,1.37398,1.3745,1.37218,1.37396,GBP_USD,H3,62.59389083625444,0.002045075922628703,0.0018328845880136654,0.00021219133461503753,1.3696275,0.003837309741555471,0.002917857142857178,,-4395
2021-02-08 19:00:00+00:00,1953,1.37398,1.37445,1.3731,1.37405,GBP_USD,H3,68.94852135815984,0.00209993365258887,0.0018862944009287066,0.00021363925166016347,1.3704075,0.0029220394373947398,0.0028478571428571797,,-2442
2021-02-08 22:00:00+00:00,1304,1.374,1.3756,1.37378,1.37534,GBP_USD,H3,68.88035126234892,0.0022218884706195485,0.0019534132148668754,0.00026847525575267317,1.3708485,0.0029696292077607015,0.002861428571428602,,-1138
2021-02-09 01:00:00+00:00,3041,1.37536,1.37838,1.37488,1.37768,GBP_USD,H3,71.60741111667475,0.0024787831175594466,0.0020584871954053897,0.0004202959221540569,1.3714439999999999,0.003089379770832363,0.0028471428571428736,,1903
2021-02-09 04:00:00+00:00,1751,1.37766,1.37876,1.37692,1.3773,GBP_USD,H3,69.13265306122437,0.0026214922213718683,0.0021710882005986855,0.0004504040207731828,1.371997,0.003098692593575779,0.0027585714285714514,,152
2021-02-09 07:00:00+00:00,6528,1.37734,1.37894,1.37624,1.37812,GBP_USD,H3,66.06842400448664,0.002768839898474429,0.0022906385401738343,0.00047820135830059464,1.372541,0.003173735803020897,0.00257214285714288,,6680
2021-02-09 10:00:00+00:00,4617,1.3781,1.37816,1.37614,1.37777,GBP_USD,H3,65.33555185801434,0.002824809276278595,0.0023974726873947864,0.0004273365888838084,1.372983,0.0032587955476005583,0.002549285714285746,,2063
2021-02-09 13:00:00+00:00,8102,1.37782,1.3798,1.37698,1.37963,GBP_USD,H3,65.90289143480618,0.0029848444380764505,0.0025149470375311193,0.0004698974005453312,1.373608,0.003275810225209642,0.002623571428571455,,10165
2021-02-09 16:00:00+00:00,3283,1.37961,1.38028,1.37814,1.38016,GBP_USD,H3,71.40430351075827,0.0031184919928972654,0.0026356560286043486,0.0004828359642929168,1.374193,0.003351904564652169,0.00257214285714288,,13448
2021-02-09 19:00:00+00:00,2532,1.38018,1.38204,1.38004,1.38171,GBP_USD,H3,72.65836491607956,0.0033113099689776604,0.002770786816679011,0.0005405231522986496,1.3748259999999999,0.0035206987942751453,0.002639285714285733,,15980
2021-02-09 22:00:00+00:00,1173,1.38134,1.38178,1.38072,1.38114,GBP_USD,H3,71.88002142474514,0.0033791723722429445,0.002892463927791798,0.00048670844445114665,1.375393,0.0035812907111690676,0.002642857142857169,,14807
2021-02-10 01:00:00+00:00,1876,1.38117,1.38275,1.38026,1.38228,GBP_USD,H3,83.10502283105001,0.003484772005886816,0.0030109255434108014,0.0004738464624760145,1.3758875,0.0038196815450080106,0.002543571428571439,,16683
2021-02-10 04:00:00+00:00,912,1.38232,1.38267,1.38172,1.3819,GBP_USD,H3,89.65517241379249,0.0034974808697858517,0.0031082366086858117,0.00038924426110004,1.3763705,0.003942945032121026,0.0023885714285714382,31.417829332594263,15771
2021-02-10 07:00:00+00:00,6817,1.38194,1.3856,1.38102,1.38346,GBP_USD,H3,86.93623639191202,0.0035920250694811973,0.003204994300844889,0.00038703076863630826,1.3768535,0.0041950927158704585,0.002256428571428572,35.59312079387143,22588
2021-02-10 10:00:00+00:00,4634,1.38348,1.38517,1.38284,1.38359,GBP_USD,H3,87.06697459584227,0.003635533772154531,0.0032911021951068176,0.0003444315770477135,1.3774030000000002,0.004326335631919126,0.0022571428571428465,40.357054631282836,27222
2021-02-10 13:00:00+00:00,10739,1.38361,1.38661,1.38312,1.38457,GBP_USD,H3,87.89625360230487,0.0037063678409481327,0.003374155324275081,0.0003322125166730517,1.3779645,0.004496657793940184,0.0024099999999999916,45.22274847373759,37961
2021-02-10 16:00:00+00:00,4674,1.38455,1.38532,1.38392,1.38458,GBP_USD,H3,86.66666666666585,0.003720424529137345,0.0034434091652475337,0.0002770153638898113,1.3785450000000001,0.004566807591629116,0.002380000000000001,50.46109864973465,42635
2021-02-10 19:00:00+00:00,2716,1.3846,1.38522,1.3828,1.38355,GBP_USD,H3,75.9964570416299,0.003606874361432144,0.003476102204484456,0.00013077215694768827,1.3791885000000002,0.004299136112732858,0.002302857142857146,53.99520156273026,39919
2021-02-10 22:00:00+00:00,1077,1.38327,1.38396,1.3821,1.38228,GBP_USD,H3,70.44334975369438,0.003375496032187897,0.0034559809700251444,-8.048493783724756e-05,1.3798515,0.003616747994075085,0.002304285714285711,56.27791756144314,38842
2021-02-11 01:00:00+00:00,1133,1.38226,1.38458,1.38223,1.38452,GBP_USD,H3,73.52941176470564,0.0033344389818434905,0.0034316725723888136,-9.72335905453231e-05,1.3803795,0.0034796089843867986,0.00227928571428569,61.364215918670034,39975
2021-02-11 04:00:00+00:00,1357,1.38454,1.38544,1.38418,1.38534,GBP_USD,H3,76.90120824449204,0.00332968557793456,0.003411275173497963,-8.158959556340281e-05,1.3809485000000001,0.0033004565473685023,0.002224999999999969,66.44600609249669,41332
2021-02-11 07:00:00+00:00,5027,1.38538,1.38594,1.38136,1.3835,GBP_USD,H3,63.77224199288259,0.003141235639511075,0.003357267266700586,-0.0002160316271895106,1.381421,0.0029147806634127024,0.0023507142857142694,67.87034740027985,36305
2021-02-11 10:00:00+00:00,3202,1.38354,1.38356,1.38196,1.38316,GBP_USD,H3,60.82251082251044,0.0029306696120905418,0.0032719477357785773,-0.0003412781236880355,1.3818119999999998,0.0025588949095087924,0.002312142857142826,68.91145162477538,33103
2021-02-11 13:00:00+00:00,6151,1.38318,1.38454,1.3812,1.3818,GBP_USD,H3,50.32918800292583,0.002623808255996618,0.0031423198398221855,-0.0005185115838255675,1.382018,0.0023674205372124697,0.0024078571428571205,68.86305746637827,26952
2021-02-11 16:00:00+00:00,4256,1.38183,1.38222,1.38006,1.38144,GBP_USD,H3,51.11441307577997,0.0023247709171083653,0.002978810055279422,-0.0006540391381710565,1.382225,0.002098953373272823,0.00248642857142854,68.07863653540785,22696
2021-02-11 19:00:00+00:00,2146,1.38142,1.38195,1.38034,1.38156,GBP_USD,H3,47.10610932475863,0.0020735619374423475,0.002797760431712007,-0.0007241984942696596,1.3823969999999999,0.0018737244082068984,0.002423571428571414,64.91593810019711,24842
