time,Signal_Line
2012-12-31 22:00:00+00:00,-0.05490576008041658
2013-01-31 22:00:00+00:00,-0.05207858118031878
2013-02-28 22:00:00+00:00,-0.05038986046651407
2013-03-31 21:00:00+00:00,-0.048767115176485076
2013-04-30 21:00:00+00:00,-0.04571895511274096
2013-05-31 21:00:00+00:00,-0.040612287159724425
2013-06-30 21:00:00+00:00,-0.03393534320946517
2013-07-31 21:00:00+00:00,-0.025767318845313577
2013-08-31 21:00:00+00:00,-0.01710867368961728
2013-09-30 21:00:00+00:00,-0.009215223855212437
2013-10-31 21:00:00+00:00,-0.0005786237887648645
2013-11-30 22:00:00+00:00,0.00900503755647983
2013-12-31 22:00:00+00:00,0.019014209108384583
2014-01-31 22:00:00+00:00,0.028684873884287802
2014-02-28 22:00:00+00:00,0.0363446223590389
2014-03-31 21:00:00+00:00,0.04254645443471272
2014-04-30 21:00:00+00:00,0.04714309995330064
2014-05-31 21:00:00+00:00,0.050600139203901204
2014-06-30 21:00:00+00:00,0.05309803596865733
2014-07-31 21:00:00+00:00,0.05411339405497408
2014-08-31 21:00:00+00:00,0.05524124270172141
2014-09-30 21:00:00+00:00,0.055694887684745654
2014-10-31 21:00:00+00:00,0.0559157013747371
2014-11-30 22:00:00+00:00,0.05694922612608794
2014-12-31 22:00:00+00:00,0.05880498505741976
2015-01-31 22:00:00+00:00,0.061536064693063254
2015-02-28 22:00:00+00:00,0.06407302990676447
2015-03-31 21:00:00+00:00,0.06611501005868556
2015-04-30 21:00:00+00:00,0.06852250258543882
2015-05-31 21:00:00+00:00,0.0714796271859883
2015-06-30 21:00:00+00:00,0.07606753315929063
2015-07-31 21:00:00+00:00,0.081554391855013
2015-08-31 21:00:00+00:00,0.08711507358619723
2015-09-30 21:00:00+00:00,0.09232099880763464
2015-10-31 21:00:00+00:00,0.09557090050979895
2015-11-30 22:00:00+00:00,0.0962102606564996
2015-12-31 22:00:00+00:00,0.09480008354557493
2016-01-31 22:00:00+00:00,0.09097477536720573
2016-02-29 22:00:00+00:00,0.08445735612145888
2016-03-31 21:00:00+00:00,0.07713419953782452
2016-04-30 21:00:00+00:00,0.07080912986921395
2016-05-31 21:00:00+00:00,0.06183526561174962
2016-06-30 21:00:00+00:00,0.05080235884801776
2016-07-31 21:00:00+00:00,0.03905106532074001
