time,volume,open,high,low,close,instrument,granularity,RSI,MACD,Signal_Line,Histogram,BollingerBands_middle,BollingerBands_std,ATR,ADX,OBV
2023-06-28 16:46:50+00:00,5,1.26476,1.26478,1.26476,1.26478,GBP_USD,S5,,0.0,0.0,0.0,,,,,-5
2023-06-28 16:46:55+00:00,2,1.26476,1.26476,1.26476,1.26476,GBP_USD,S5,,-1.5954415955032886e-06,-3.190883191006577e-07,-1.2763532764026309e-06,,,,,-7
2023-06-28 16:47:00+00:00,5,1.26477,1.2648,1.26476,1.2648,GBP_USD,S5,,3.636334118262141e-07,-1.8254397291528334e-07,5.461773847414975e-07,,,,,-2
2023-06-28 16:47:05+00:00,6,1.2648,1.2648,1.26476,1.26476,GBP_USD,S5,,-1.2965059232872278e-06,-4.053363629896723e-07,-8.911695602975555e-07,,,,,-8
2023-06-28 16:47:10+00:00,5,1.26476,1.26476,1.26474,1.26474,GBP_USD,S5,,-4.1778514885404405e-06,-1.1598393880998258e-06,-3.0180121004406147e-06,,,,,-13
2023-06-28 16:47:15+00:00,3,1.26474,1.26474,1.26472,1.26472,GBP_USD,S5,,-7.983146715240252e-06,-2.5245008535279113e-06,-5.458645861712341e-06,,,,,-16
2023-06-28 16:47:20+00:00,7,1.26475,1.26476,1.26474,1.26474,GBP_USD,S5,,-9.278085747910225e-06,-3.8752178324043744e-06,-5.402867915505851e-06,,,,,-9
2023-06-28 16:47:25+00:00,9,1.26475,1.26476,1.26474,1.26476,GBP_USD,S5,,-8.591464354612555e-06,-4.8184671368460105e-06,-3.772997217766544e-06,,,,,0
2023-06-28 16:47:30+00:00,6,1.26475,1.26476,1.26474,1.26476,GBP_USD,S5,,-7.955604694798168e-06,-5.445894648436442e-06,-2.5097100463617264e-06,,,,,-6
2023-06-28 16:47:35+00:00,8,1.26475,1.26476,1.26475,1.26475,GBP_USD,S5,,-8.164482685479868e-06,-5.9896122558451274e-06,-2.1748704296347406e-06,,,,,-14
2023-06-28 16:47:40+00:00,5,1.26476,1.26481,1.26476,1.2648,GBP_USD,S5,,-4.246487006920319e-06,-5.640987206060167e-06,1.394500199139848e-06,,,,,-9
2023-06-28 16:47:45+00:00,6,1.26482,1.26482,1.26476,1.26477,GBP_USD,S5,,-3.5216016516237403e-06,-5.217110095172881e-06,1.6955084435491411e-06,,,,,-15
2023-06-28 16:47:50+00:00,11,1.2648,1.26484,1.2648,1.26482,GBP_USD,S5,,1.0750646710633305e-06,-3.958675141925639e-06,5.033739812988969e-06,,,,,-4
2023-06-28 16:47:55+00:00,5,1.26485,1.26486,1.26484,1.26486,GBP_USD,S5,61.11111111113166,7.855073161255888e-06,-1.5959254812893334e-06,9.45099864254522e-06,,,,,1
2023-06-28 16:48:00+00:00,14,1.26484,1.26486,1.26483,1.26485,GBP_USD,S5,59.45945945946757,1.2279808323967245e-05,1.1792212797619827e-06,1.1100587044205262e-05,,,3.500000000000725e-05,,-13
2023-06-28 16:48:05+00:00,5,1.26485,1.26488,1.26485,1.26488,GBP_USD,S5,65.78947368420438,1.7999702729865064e-05,4.543317569782599e-06,1.3456385160082465e-05,,,3.571428571429764e-05,,-8
2023-06-28 16:48:10+00:00,7,1.26484,1.26485,1.26483,1.26484,GBP_USD,S5,55.263157894741454,1.9085093472481773e-05,7.451672750322434e-06,1.163342072215934e-05,,,3.500000000002311e-05,,-15
2023-06-28 16:48:20+00:00,5,1.26482,1.26484,1.26481,1.26483,GBP_USD,S5,59.999999999961936,1.8920256094734356e-05,9.745389419204818e-06,9.174866675529537e-06,,,3.428571428574857e-05,,-20
