time,MACD
2012-12-31 22:00:00+00:00,-0.0391407245423645
2013-01-31 22:00:00+00:00,-0.04076986557992757
2013-02-28 22:00:00+00:00,-0.0436349776112952
2013-03-31 21:00:00+00:00,-0.042276134016369094
2013-04-30 21:00:00+00:00,-0.03352631485776447
2013-05-31 21:00:00+00:00,-0.02018561534765828
2013-06-30 21:00:00+00:00,-0.007227567408428115
2013-07-31 21:00:00+00:00,0.0069047786112927945
2013-08-31 21:00:00+00:00,0.017525906933167912
2013-09-30 21:00:00+00:00,0.02235857548240694
2013-10-31 21:00:00+00:00,0.033967776477025424
2013-11-30 22:00:00+00:00,0.047339682937458605
2013-12-31 22:00:00+00:00,0.059050895316003604
2014-01-31 22:00:00+00:00,0.06736753298790066
2014-02-28 22:00:00+00:00,0.06698361625804328
2014-03-31 21:00:00+00:00,0.067353782737408
2014-04-30 21:00:00+00:00,0.0655296820276523
2014-05-31 21:00:00+00:00,0.06442829620630341
2014-06-30 21:00:00+00:00,0.06308962302768184
2014-07-31 21:00:00+00:00,0.058174826400241075
2014-08-31 21:00:00+00:00,0.05975263728871072
2014-09-30 21:00:00+00:00,0.05750946761684261
2014-10-31 21:00:00+00:00,0.05679895613470287
2014-11-30 22:00:00+00:00,0.061083325131491284
2014-12-31 22:00:00+00:00,0.06622802078274703
2015-01-31 22:00:00+00:00,0.0724603832356372
2015-02-28 22:00:00+00:00,0.07422089076156935
2015-03-31 21:00:00+00:00,0.07428293066636993
2015-04-30 21:00:00+00:00,0.07815247269245185
2015-05-31 21:00:00+00:00,0.08330812558818623
2015-06-30 21:00:00+00:00,0.09441915705249992
2015-07-31 21:00:00+00:00,0.10350182663790242
2015-08-31 21:00:00+00:00,0.10935780051093413
2015-09-30 21:00:00+00:00,0.11314469969338425
2015-10-31 21:00:00+00:00,0.10857050731845619
2015-11-30 22:00:00+00:00,0.09876770124330214
2015-12-31 22:00:00+00:00,0.08915937510187621
2016-01-31 22:00:00+00:00,0.07567354265372894
2016-02-29 22:00:00+00:00,0.05838767913847143
2016-03-31 21:00:00+00:00,0.04784157320328708
2016-04-30 21:00:00+00:00,0.04550885119477166
2016-05-31 21:00:00+00:00,0.025939808581892265
2016-06-30 21:00:00+00:00,0.006670731793090301
2016-07-31 21:00:00+00:00,-0.007954108788370995
2016-08-31 21:00:00+00:00,-0.02357671484178514
2016-09-30 21:00:00+00:00,-0.04237885103928285
2016-10-31 21:00:00+00:00,-0.049860651751974405
2016-11-30 22:00:00+00:00,-0.053487810125143476
2016-12-31 22:00:00+00:00,-0.06018330104286673
2017-01-31 22:00:00+00:00,-0.06807528622293058
2017-02-28 22:00:00+00:00,-0.07121156764636605
2017-03-31 21:00:00+00:00,-0.06615479021291693
2017-04-30 21:00:00+00:00,-0.06100745985664857
2017-05-31 21:00:00+00:00,-0.05951815590394083
2017-06-30 21:00:00+00:00,-0.06110165672841261
2017-07-31 21:00:00+00:00,-0.06354295615808803
2017-08-31 21:00:00+00:00,-0.05814154737896682
2017-09-30 21:00:00+00:00,-0.05123284765311453
2017-10-31 21:00:00+00:00,-0.041021041911741385
2017-11-30 22:00:00+00:00,-0.037181239215090534
2017-12-31 22:00:00+00:00,-0.031212376826374344
2018-01-31 22:00:00+00:00,-0.02530033504801965
2018-02-28 22:00:00+00:00,-0.01639625291343383
2018-03-31 21:00:00+00:00,-0.008799308187892985
2018-04-30 21:00:00+00:00,-0.008458689862322455
2018-05-31 21:00:00+00:00,-0.0059280209193559585
2018-06-30 21:00:00+00:00,-0.0052258954407429226
2018-07-31 21:00:00+00:00,-0.001766784077832373
2018-08-31 21:00:00+00:00,0.0011118562672154386
2018-09-30 21:00:00+00:00,0.0033936188592929017
2018-10-31 21:00:00+00:00,0.00036031469229613755
2018-11-30 22:00:00+00:00,0.0031600870435974926
2018-12-31 22:00:00+00:00,0.004711360685858201
2019-01-31 22:00:00+00:00,0.01122895273394442
2019-02-28 22:00:00+00:00,0.013584457013966933
2019-03-31 21:00:00+00:00,0.016239573392742734
2019-04-30 21:00:00+00:00,0.015917860317507415
2019-05-31 21:00:00+00:00,0.014476086707935432
2019-06-30 21:00:00+00:00,0.010639983888949711
2019-07-31 21:00:00+00:00,0.009828222604685077
2019-08-31 21:00:00+00:00,0.010367746127216027
2019-09-30 21:00:00+00:00,0.015114008190427297
2019-10-31 21:00:00+00:00,0.02140052110957691
2019-11-30 22:00:00+00:00,0.024346928426750125
2019-12-31 22:00:00+00:00,0.03311944779574061
2020-01-31 22:00:00+00:00,0.03920025986209219
2020-02-29 22:00:00+00:00,0.047855707949836734
2020-03-31 21:00:00+00:00,0.046928144965022955
2020-04-30 21:00:00+00:00,0.039117340404670076
2020-05-31 21:00:00+00:00,0.028148563721719366
2020-06-30 21:00:00+00:00,0.02206831345762139
2020-07-31 21:00:00+00:00,0.015499133752614691
2020-08-31 21:00:00+00:00,0.009545512801368616
2020-09-30 21:00:00+00:00,0.007813923591117655
2020-10-31 21:00:00+00:00,0.004095511262959706
2020-11-30 22:00:00+00:00,-0.0018391480968560359
2020-12-31 22:00:00+00:00,-0.005145229953157804
2021-01-31 22:00:00+00:00,-0.0065328983026460286
2021-02-28 22:00:00+00:00,-0.007019955860761984
2021-03-31 21:00:00+00:00,-0.009145143909305542
2021-04-30 21:00:00+00:00,-0.007030859401363276
2021-05-31 21:00:00+00:00,-0.004752592514498222
2021-06-30 21:00:00+00:00,0.0009682444198202411
2021-07-31 21:00:00+00:00,0.004418264873547795
2021-08-31 21:00:00+00:00,0.0058057365695047825
2021-09-30 21:00:00+00:00,0.0033365963134082133
2021-10-31 21:00:00+00:00,0.0049785337616126135
2021-11-30 22:00:00+00:00,0.005843658158221743
2021-12-31 22:00:00+00:00,0.009723129885955917
2022-01-31 22:00:00+00:00,0.0082938484203805
2022-02-28 22:00:00+00:00,-0.00021323931954775333
2022-03-31 21:00:00+00:00,-0.0049406358186987465
2022-04-30 21:00:00+00:00,-0.01056887369331938
2022-05-31 21:00:00+00:00,-0.014211864920519623
2022-06-30 21:00:00+00:00,-0.01867264876040009
2022-07-31 21:00:00+00:00,-0.025406509047937176
2022-08-31 21:00:00+00:00,-0.026784701477797546
2022-09-30 21:00:00+00:00,-0.02364722031626032
2022-10-31 21:00:00+00:00,-0.0222222738755542
2022-11-30 22:00:00+00:00,-0.021040879668442036
2022-12-31 22:00:00+00:00,-0.022060461076904625
2023-01-31 22:00:00+00:00,-0.019454486840493113
2023-02-28 22:00:00+00:00,-0.012541151050250665
2023-03-31 21:00:00+00:00,-0.00259433638780715
2023-04-30 21:00:00+00:00,0.006334755856418406
2023-05-31 21:00:00+00:00,0.013017380767348374
