PRICE,2023-05-19T03:02:54.917190177Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07714', 'liquidity': 10000000}]",1.07699,1.07714,tradeable,True,EUR_USD
PRICE,2023-05-19T03:02:56.608731721Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07699,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:02:57.851009694Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07714', 'liquidity': 10000000}]",1.07699,1.07714,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:02.556387580Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07697,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:03.004704491Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07697,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:03.187180237Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07696,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:04.297369683Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07711', 'liquidity': 10000000}]",1.07696,1.07711,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:05.425049827Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07696,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:06.090377134Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07697,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:06.264375974Z,"[{'price': '1.07696', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07696,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:06.418631903Z,"[{'price': '1.07697', 'liquidity': 10000000}]","[{'price': '1.07712', 'liquidity': 10000000}]",1.07697,1.07712,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:06.815095477Z,"[{'price': '1.07699', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07699,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:07.054082540Z,"[{'price': '1.07700', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07700,1.07713,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:09.526799886Z,"[{'price': '1.07700', 'liquidity': 10000000}]","[{'price': '1.07714', 'liquidity': 10000000}]",1.07700,1.07714,tradeable,True,EUR_USD
PRICE,2023-05-19T03:03:11.776219741Z,"[{'price': '1.07700', 'liquidity': 10000000}]","[{'price': '1.07713', 'liquidity': 10000000}]",1.07700,1.07713,tradeable,True,EUR_USD
